-9.91617 -9.55255 29.2263 
-9.87085 -9.32899 29.3791 
-9.80803 -9.09491 29.5005 
-9.72855 -8.85396 29.5894 
-9.63351 -8.60979 29.645 
-9.52428 -8.36599 29.6672 
-9.4024 -8.12599 29.6566 
-9.26959 -7.89298 29.614 
-9.1277 -7.66982 29.541 
-8.97867 -7.45906 29.4393 
-8.82444 -7.26285 29.3111 
-8.667 -7.08295 29.1587 
-8.50827 -6.92075 28.9846 
-8.35011 -6.77729 28.7914 
-8.19428 -6.65323 28.5817 
-8.04243 -6.54897 28.3583 
-7.89607 -6.46463 28.1236 
-7.75658 -6.4001 27.8801 
-7.62516 -6.35511 27.6303 
-7.5029 -6.32922 27.3764 
-7.39071 -6.3219 27.1207 
-7.28938 -6.33254 26.8651 
-7.19954 -6.36047 26.6117 
-7.12172 -6.405 26.3623 
-7.05631 -6.4654 26.1186 
-7.00362 -6.54097 25.8822 
-6.96383 -6.63098 25.6549 
-6.93707 -6.73472 25.438 
-6.92336 -6.8515 25.2331 
-6.92267 -6.98058 25.0414 
-6.9349 -7.12127 24.8644 
-6.95988 -7.2728 24.7035 
-6.9974 -7.43442 24.5597 
-7.04718 -7.60529 24.4344 
-7.1089 -7.78455 24.3288 
-7.18217 -7.97122 24.2441 
-7.26655 -8.16427 24.1812 
-7.36154 -8.36252 24.1412 
-7.46655 -8.5647 24.1252 
-7.58094 -8.76936 24.1338 
-7.70397 -8.97495 24.1678 
-7.83484 -9.17972 24.2279 
-7.97263 -9.38178 24.3142 
-8.11632 -9.57909 24.4271 
-8.26479 -9.76943 24.5663 
-8.41682 -9.95049 24.7315 
-8.57106 -10.1198 24.922 
-8.72607 -10.2749 25.1367 
-8.8803 -10.4132 25.374 
-9.03209 -10.5322 25.6321 
-9.17973 -10.6295 25.9087 
-9.32145 -10.7029 26.2009 
-9.45541 -10.7502 26.5055 
-9.57981 -10.77 26.8189 
-9.69286 -10.7608 27.1373 
-9.79284 -10.7218 27.4562 
-9.87815 -10.6528 27.7714 
-9.94733 -10.5541 28.0782 
-9.99913 -10.4266 28.3721 
-10.0325 -10.2718 28.6487 
-10.0468 -10.0918 28.9039 
-10.0414 -9.88927 29.1338 
-10.0163 -9.66739 29.3351 
-9.97175 -9.42968 29.5051 
-9.90816 -9.17993 29.6415 
-9.82643 -8.92213 29.7429 
-9.72772 -8.66029 29.8085 
-9.61345 -8.39837 29.838 
-9.48529 -8.14014 29.8321 
-9.34506 -7.88913 29.7916 
-9.19478 -7.64851 29.7183 
-9.03651 -7.42105 29.6139 
-8.8724 -7.20914 29.4809 
-8.70457 -7.01468 29.3217 
-8.53511 -6.83919 29.1392 
-8.36604 -6.68375 28.9361 
-8.19927 -6.54908 28.7152 
-8.03658 -6.43557 28.4795 
-7.87959 -6.3433 28.2316 
-7.72979 -6.27212 27.9743 
-7.58847 -6.22168 27.7101 
-7.45679 -6.19148 27.4415 
-7.33571 -6.18092 27.1707 
-7.22608 -6.18929 26.8999 
-7.12856 -6.21586 26.6312 
-7.0437 -6.25986 26.3664 
-6.97191 -6.32053 26.1074 
-6.91351 -6.39709 25.8559 
-6.86868 -6.4888 25.6135 
-6.83755 -6.59491 25.3818 
-6.82015 -6.7147 25.1622 
-6.81644 -6.84746 24.9561 
-6.82631 -6.99248 24.7651 
-6.84961 -7.14901 24.5904 
-6.88611 -7.31632 24.4334 
-6.93555 -7.49361 24.2954 
-6.9976 -7.68003 24.1775 
-7.0719 -7.87465 24.0811 
-7.158 -8.07645 24.0074 
-7.25541 -8.2843 23.9573 
-7.36358 -8.49694 23.9321 
-7.48186 -8.71296 23.9326 
-7.60954 -8.93077 23.9597 
-7.74582 -9.14862 24.0141 
-7.88978 -9.3646 24.0964 
-8.04043 -9.57657 24.2068 
-8.19662 -9.78226 24.3453 
-8.35712 -9.97921 24.5118 
-8.52056 -10.1648 24.7057 
-8.68546 -10.3364 24.926 
-8.8502 -10.4912 25.1713 
-9.01306 -10.6263 25.4398 
-9.17224 -10.7393 25.7292 
-9.32583 -10.8273 26.0366 
-9.47188 -10.8882 26.3589 
-9.60844 -10.9198 26.6922 
-9.73352 -10.9207 27.0323 
-9.84525 -10.8895 27.3748 
-9.9418 -10.8259 27.7149 
-10.0215 -10.7298 28.0476 
-10.083 -10.6021 28.368 
-10.125 -10.4442 28.6711 
-10.1466 -10.2581 28.9523 
-10.1472 -10.0467 29.2073 
-10.1265 -9.81332 29.4323 
-10.0846 -9.56168 29.6241 
-10.0221 -9.29592 29.7802 
-9.93971 -9.02039 29.8986 
-9.83866 -8.73953 29.9785 
-9.72042 -8.45771 30.0195 
-9.58673 -8.17913 30.022 
-9.43958 -7.9077 29.987 
-9.28109 -7.64697 29.9162 
-9.11352 -7.40005 29.8116 
-8.93917 -7.16958 29.6759 
-8.76037 -6.95769 29.5117 
-8.57939 -6.76606 29.322 
-8.39842 -6.59587 29.1099 
-8.21955 -6.44792 28.8784 
-8.04472 -6.3226 28.6307 
-7.8757 -6.21998 28.3697 
-7.71409 -6.13987 28.0983 
-7.5613 -6.08185 27.8193 
-7.41858 -6.04534 27.5352 
-7.28698 -6.02965 27.2485 
-7.16739 -6.034 26.9614 
-7.06052 -6.05757 26.6762 
-6.96697 -6.0995 26.3948 
-6.88716 -6.15896 26.119 
-6.82142 -6.23514 25.8507 
-6.76996 -6.32722 25.5915 
-6.73289 -6.43445 25.343 
-6.71027 -6.55607 25.1068 
-6.70203 -6.69137 24.8843 
-6.70809 -6.83963 24.677 
-6.72828 -7.00015 24.4863 
-6.76238 -7.1722 24.3135 
-6.81014 -7.35503 24.16 
-6.87125 -7.54784 24.0272 
-6.94533 -7.74973 23.9163 
-7.03198 -7.95975 23.8286 
-7.13072 -8.17682 23.7653 
-7.24101 -8.39972 23.7276 
-7.36224 -8.62707 23.7166 
-7.49373 -8.85734 23.7333 
-7.63469 -9.08878 23.7786 
-7.78423 -9.31947 23.8531 
-7.94138 -9.54725 23.9574 
-8.10502 -9.76978 24.0918 
-8.2739 -9.9845 24.2562 
-8.44666 -10.1887 24.4502 
-8.62178 -10.3794 24.673 
-8.79762 -10.5538 24.9236 
-8.9724 -10.7087 25.2001 
-9.14423 -10.8411 25.5004 
-9.31109 -10.948 25.8217 
-9.47092 -11.0269 26.1608 
-9.62158 -11.0751 26.5138 
-9.76093 -11.0908 26.8765 
-9.88686 -11.0722 27.2439 
-9.99735 -11.0186 27.6111 
-10.0905 -10.9297 27.9727 
-10.1647 -10.8058 28.3231 
-10.2183 -10.6484 28.6571 
-10.2503 -10.4594 28.9692 
-10.2599 -10.2415 29.2547 
-10.2466 -9.99827 29.5092 
-10.2103 -9.73366 29.7287 
-10.1514 -9.4521 29.9104 
-10.0707 -9.15834 30.0519 
-9.96937 -8.85725 30.1519 
-9.84885 -8.55372 30.2098 
-9.71099 -8.25242 30.2258 
-9.55786 -7.95778 30.2009 
-9.39176 -7.67381 30.1369 
-9.2151 -7.40403 30.0359 
-9.03038 -7.15144 29.9005 
-8.84015 -6.9185 29.7338 
-8.64688 -6.7071 29.539 
-8.45298 -6.5186 29.3194 
-8.26074 -6.3539 29.0785 
-8.0723 -6.21344 28.8194 
-7.8896 -6.09732 28.5456 
-7.7144 -6.00529 28.2601 
-7.54827 -5.93688 27.9659 
-7.39255 -5.89145 27.6658 
-7.24841 -5.86818 27.3623 
-7.1168 -5.86622 27.058 
-6.99853 -5.88463 26.7549 
-6.89421 -5.92248 26.4554 
-6.80432 -5.97884 26.1612 
-6.72921 -6.05283 25.8744 
-6.6691 -6.14358 25.5965 
-6.62413 -6.25028 25.3292 
-6.59433 -6.37216 25.0741 
-6.57967 -6.50848 24.8328 
-6.58005 -6.65853 24.6067 
-6.5953 -6.82164 24.3972 
-6.62523 -6.9971 24.2058 
-6.66958 -7.1842 24.0338 
-6.72805 -7.38221 23.8827 
-6.80029 -7.5903 23.7539 
-6.88591 -7.80758 23.6486 
-6.98446 -8.03305 23.5683 
-7.09545 -8.26557 23.5142 
-7.21829 -8.50385 23.4876 
-7.35233 -8.74641 23.4896 
-7.49684 -8.99157 23.5213 
-7.65098 -9.23744 23.5836 
-7.81379 -9.48188 23.6772 
-7.98421 -9.72253 23.8027 
-8.16103 -9.95677 23.9603 
-8.34289 -10.1818 24.1499 
-8.52829 -10.3945 24.371 
-8.71556 -10.5918 24.6226 
-8.90291 -10.7703 24.9035 
-9.08837 -10.9267 25.2114 
-9.26986 -11.0576 25.544 
-9.44517 -11.1598 25.898 
-9.61202 -11.2305 26.2695 
-9.7681 -11.2671 26.6544 
-9.91106 -11.2675 27.0474 
-10.0386 -11.2302 27.4434 
-10.1487 -11.1545 27.8366 
-10.2392 -11.0404 28.2209 
-10.3084 -10.8889 28.5904 
-10.3549 -10.7017 28.9391 
-10.3774 -10.4814 29.2615 
-10.3755 -10.2315 29.5523 
-10.3486 -9.95608 29.8071 
-10.2971 -9.65994 30.0221 
-10.2215 -9.34818 30.1945 
-10.1228 -9.02615 30.3222 
-10.0027 -8.69928 30.4045 
-9.86281 -8.37286 30.4411 
-9.70543 -8.05192 30.4329 
-9.53294 -7.74104 30.3816 
-9.34794 -7.44431 30.2893 
-9.15313 -7.16523 30.1589 
-8.95128 -6.90667 29.9936 
-8.74511 -6.67086 29.7969 
-8.5373 -6.45944 29.5724 
-8.33037 -6.27347 29.3239 
-8.12669 -6.11352 29.0549 
-7.92843 -5.97973 28.7691 
-7.73757 -5.87185 28.4699 
-7.55584 -5.78936 28.1605 
-7.38475 -5.73154 27.8439 
-7.2256 -5.69747 27.5229 
-7.07946 -5.68619 27.2002 
-6.94721 -5.69664 26.8781 
-6.82955 -5.72778 26.5589 
-6.72701 -5.77858 26.2447 
-6.63997 -5.84805 25.9373 
-6.56869 -5.93524 25.6385 
-6.51331 -6.03929 25.3502 
-6.47389 -6.15937 25.0738 
-6.45038 -6.29473 24.8109 
-6.44271 -6.44466 24.5631 
-6.45071 -6.60848 24.3318 
-6.47419 -6.78552 24.1185 
-6.51289 -6.97514 23.9246 
-6.56653 -7.17664 23.7515 
-6.63479 -7.38931 23.6008 
-6.7173 -7.61233 23.4738 
-6.81365 -7.84481 23.372 
-6.92337 -8.08574 23.2968 
-7.04594 -8.33392 23.2496 
-7.18075 -8.58799 23.2317 
-7.32714 -8.8464 23.2443 
-7.48433 -9.10734 23.2887 
-7.65143 -9.36875 23.3658 
-7.82743 -9.62831 23.4764 
-8.0112 -9.88343 23.6212 
-8.20142 -10.1312 23.8002 
-8.39665 -10.3686 24.0135 
-8.59524 -10.5922 24.2605 
-8.79541 -10.7984 24.54 
-8.99516 -10.9836 24.8506 
-9.19237 -11.1441 25.1898 
-9.38473 -11.2762 25.5548 
-9.56985 -11.3764 25.942 
-9.74521 -11.4416 26.3471 
-9.90828 -11.4689 26.7651 
-10.0565 -11.4563 27.1905 
-10.1874 -11.4023 27.6171 
-10.2987 -11.3062 28.0386 
-10.3883 -11.1684 28.4483 
-10.4542 -10.9903 28.8396 
-10.4951 -10.774 29.206 
-10.5097 -10.5228 29.5415 
-10.4975 -10.241 29.8406 
-10.4584 -9.93328 30.0987 
-10.3927 -9.6052 30.312 
-10.3013 -9.26258 30.4778 
-10.1855 -8.91145 30.5944 
-10.0471 -8.5578 30.6614 
-9.88839 -8.20737 30.6791 
-9.71179 -7.86553 30.6489 
-9.52008 -7.53708 30.573 
-9.31618 -7.22618 30.4544 
-9.10309 -6.9363 30.2964 
-8.88382 -6.67019 30.1027 
-8.66134 -6.42989 29.8774 
-8.43846 -6.21676 29.6245 
-8.21786 -6.03157 29.348 
-8.00199 -5.87459 29.0519 
-7.79309 -5.74562 28.74 
-7.59313 -5.64412 28.4158 
-7.40383 -5.56929 28.0827 
-7.22668 -5.52013 27.7437 
-7.0629 -5.49553 27.4018 
-6.91351 -5.49432 27.0594 
-6.7793 -5.51529 26.7191 
-6.66088 -5.55729 26.3829 
-6.5587 -5.6192 26.053 
-6.47306 -5.69996 25.7311 
-6.40412 -5.79862 25.4191 
-6.35196 -5.91427 25.1187 
-6.31656 -6.04611 24.8313 
-6.29783 -6.19341 24.5587 
-6.29562 -6.35548 24.3021 
-6.30973 -6.53169 24.0633 
-6.33992 -6.72144 23.8435 
-6.38593 -6.92409 23.6444 
-6.44745 -7.13903 23.4673 
-6.52413 -7.36556 23.3138 
-6.6156 -7.60291 23.1855 
-6.72144 -7.8502 23.0837 
-6.84118 -8.10642 23.0101 
-6.9743 -8.37037 22.9662 
-7.12018 -8.64066 22.9533 
-7.27815 -8.91564 22.9729 
-7.4474 -9.19343 23.0263 
-7.62703 -9.47183 23.1145 
-7.81598 -9.74835 23.2386 
-8.01307 -10.0202 23.3992 
-8.21692 -10.2842 23.5965 
-8.42598 -10.537 23.8307 
-8.63851 -10.7748 24.101 
-8.85256 -10.9938 24.4064 
-9.06601 -11.1898 24.7451 
-9.27653 -11.3588 25.1146 
-9.48162 -11.4967 25.5118 
-9.67865 -11.5995 25.9327 
-9.86487 -11.6638 26.3724 
-10.0375 -11.6864 26.8255 
-10.1937 -11.6652 27.2856 
-10.3309 -11.5984 27.7462 
-10.4464 -11.4856 28.1999 
-10.538 -11.3273 28.6394 
-10.6037 -11.125 29.0574 
-10.6418 -10.8816 29.4467 
-10.6514 -10.6009 29.8008 
-10.6316 -10.2877 30.1138 
-10.5826 -9.94762 30.3808 
-10.5049 -9.58695 30.5978 
-10.3995 -9.2123 30.7623 
-10.2681 -8.83039 30.8729 
-10.1127 -8.44787 30.9293 
-9.93597 -8.07101 30.9324 
-9.7407 -7.70556 30.8842 
-9.53 -7.35662 30.7874 
-9.30712 -7.02849 30.6456 
-9.07538 -6.72466 30.4627 
-8.83807 -6.44779 30.243 
-8.59837 -6.19977 29.9909 
-8.35933 -5.98171 29.7111 
-8.12376 -5.79414 29.4079 
-7.89423 -5.637 29.0855 
-7.67305 -5.50979 28.748 
-7.46222 -5.41169 28.399 
-7.26348 -5.3416 28.0421 
-7.07829 -5.29829 27.6805 
-6.90784 -5.2804 27.3168 
-6.75309 -5.28659 26.9539 
-6.61475 -5.3155 26.5941 
-6.49339 -5.36585 26.2395 
-6.38935 -5.43642 25.8921 
-6.30285 -5.52612 25.5539 
-6.23401 -5.63393 25.2264 
-6.18282 -5.75896 24.9114 
-6.1492 -5.90042 24.6105 
-6.13301 -6.05759 24.325 
-6.13404 -6.22984 24.0566 
-6.15208 -6.41658 23.8068 
-6.18685 -6.61726 23.5769 
-6.23806 -6.83134 23.3686 
-6.30539 -7.05825 23.1834 
-6.38851 -7.29737 23.0228 
-6.48703 -7.54799 22.8884 
-6.60055 -7.80929 22.7819 
-6.72862 -8.0803 22.7049 
-6.87071 -8.35984 22.6589 
-7.02623 -8.64654 22.6457 
-7.19452 -8.93873 22.6667 
-7.37479 -9.23448 22.7234 
-7.56613 -9.5315 22.8172 
-7.76749 -9.82719 22.9492 
-7.97764 -10.1186 23.1201 
-8.19517 -10.4022 23.3306 
-8.41848 -10.6746 23.5808 
-8.64574 -10.9314 23.87 
-8.8749 -11.1686 24.1974 
-9.10369 -11.3815 24.5612 
-9.3296 -11.5656 24.9588 
-9.54996 -11.7162 25.3868 
-9.76188 -11.8289 25.841 
-9.96237 -11.8998 26.3163 
-10.1484 -11.9254 26.8064 
-10.3168 -11.9028 27.3047 
-10.4646 -11.8304 27.8036 
-10.589 -11.7073 28.2951 
-10.6875 -11.5341 28.7712 
-10.7577 -11.3125 29.2234 
-10.7979 -11.0458 29.644 
-10.8069 -10.7382 30.0255 
-10.784 -10.3952 30.3615 
-10.7292 -10.0232 30.6467 
-10.6431 -9.62918 30.8767 
-10.5269 -9.22073 31.0488 
-10.3826 -8.80536 31.1618 
-10.2124 -8.39047 31.2155 
-10.0192 -7.98303 31.2113 
-9.80624 -7.58934 31.1515 
-9.57698 -7.21489 31.0395 
-9.33503 -6.86427 30.8794 
-9.08405 -6.54111 30.6758 
-8.82764 -6.2481 30.4334 
-8.56928 -5.98701 30.1574 
-8.31225 -5.75883 29.8528 
-8.05957 -5.56382 29.5243 
-7.81397 -5.40167 29.1765 
-7.57787 -5.2716 28.8138 
-7.35337 -5.17248 28.44 
-7.14224 -5.10294 28.0588 
-6.94596 -5.06148 27.6735 
-6.7657 -5.04652 27.287 
-6.6024 -5.0565 26.9019 
-6.45672 -5.08988 26.5207 
-6.32916 -5.14526 26.1455 
-6.22002 -5.22131 25.7782 
-6.12945 -5.31684 25.4207 
-6.05749 -5.43082 25.0748 
-6.00408 -5.56233 24.7419 
-5.96908 -5.71057 24.4236 
-5.9523 -5.87486 24.1215 
-5.95351 -6.05461 23.837 
-5.97243 -6.24929 23.5716 
-6.00878 -6.45843 23.3268 
-6.06225 -6.68157 23.1042 
-6.13253 -6.91823 22.9052 
-6.21927 -7.16789 22.7316 
-6.32213 -7.42996 22.585 
-6.4407 -7.70371 22.4671 
-6.57458 -7.98828 22.3797 
-6.72327 -8.28258 22.3245 
-6.88624 -8.5853 22.3034 
-7.06285 -8.89486 22.318 
-7.25237 -9.20933 22.3701 
-7.45393 -9.52646 22.4612 
-7.66651 -9.84357 22.5928 
-7.88891 -10.1576 22.7659 
-8.11974 -10.465 22.9814 
-8.35739 -10.7619 23.2397 
-8.59999 -11.044 23.5406 
-8.84544 -11.3064 23.8834 
-9.09136 -11.5444 24.2664 
-9.33514 -11.7527 24.6873 
-9.57389 -11.9261 25.1428 
-9.80454 -12.0597 25.6284 
-10.0238 -12.1485 26.1387 
-10.2284 -12.1886 26.6675 
-10.4147 -12.1764 27.2073 
-10.5796 -12.1095 27.7499 
-10.7197 -11.9869 28.2866 
-10.8321 -11.8086 28.8082 
-10.9142 -11.5764 29.3054 
-10.9639 -11.2934 29.7693 
-10.9797 -10.9643 30.1915 
-10.9607 -10.595 30.5645 
-10.9066 -10.1927 30.8821 
-10.8182 -9.76518 31.1394 
-10.6966 -9.32093 31.3333 
-10.5438 -8.86848 31.462 
-10.3624 -8.41622 31.5256 
-10.1556 -7.972 31.5255 
-9.92692 -7.54295 31.4645 
-9.68014 -7.13523 31.3464 
-9.41929 -6.75394 31.1758 
-9.14842 -6.40305 30.9578 
-8.87153 -6.08548 30.6981 
-8.59246 -5.80308 30.4022 
-8.31481 -5.55677 30.0757 
-8.0419 -5.34669 29.724 
-7.7767 -5.17228 29.352 
-7.52183 -5.03253 28.9645 
-7.27954 -4.92601 28.5657 
-7.0517 -4.85107 28.1594 
-6.83987 -4.8059 27.7491 
-6.64526 -4.78865 27.3379 
-6.46881 -4.79753 26.9284 
-6.31119 -4.83078 26.5231 
-6.17285 -4.88681 26.1243 
-6.05404 -4.96416 25.7338 
-5.95488 -5.06152 25.3534 
-5.87535 -5.17778 24.9849 
-5.81532 -5.31196 24.6298 
-5.7746 -5.46326 24.2897 
-5.75296 -5.63101 23.9658 
-5.75011 -5.81464 23.6599 
-5.76576 -6.0137 23.3732 
-5.79959 -6.22779 23.1073 
-5.85129 -6.45654 22.8637 
-5.92053 -6.69961 22.644 
-6.00699 -6.95662 22.4499 
-6.11034 -7.22711 22.283 
-6.23022 -7.51053 22.1452 
-6.36626 -7.80617 22.0384 
-6.51805 -8.11313 21.9644 
-6.68511 -8.43029 21.9252 
-6.86688 -8.75621 21.9229 
-7.06273 -9.08914 21.9592 
-7.27188 -9.42694 22.0362 
-7.49341 -9.76704 22.1555 
-7.72621 -10.1064 22.3188 
-7.96897 -10.4416 22.5272 
-8.22017 -10.7684 22.7817 
-8.47798 -11.0825 23.0826 
-8.74034 -11.3789 23.4295 
-9.00485 -11.6521 23.8216 
-9.26885 -11.8965 24.2567 
-9.52935 -12.1062 24.7321 
-9.7831 -12.2753 25.2434 
-10.0266 -12.3982 25.7856 
-10.2562 -12.4698 26.3521 
-10.4681 -12.4856 26.9353 
-10.6585 -12.4421 27.5266 
-10.8236 -12.3371 28.1163 
-10.9601 -12.1702 28.6943 
-11.0647 -11.9421 29.2503 
-11.1348 -11.6558 29.7737 
-11.1683 -11.3158 30.2549 
-11.1639 -10.9281 30.6849 
-11.1211 -10.5004 31.0561 
-11.04 -10.0414 31.3623 
-10.9219 -9.56039 31.5994 
-10.7685 -9.06717 31.7649 
-10.5826 -8.57136 31.8582 
-10.3674 -8.08209 31.8806 
-10.1269 -7.60771 31.8349 
-9.86505 -7.15548 31.7251 
-9.58644 -6.73145 31.5565 
-9.29556 -6.34036 31.3347 
-8.99688 -5.98563 31.0661 
-8.69472 -5.66949 30.757 
-8.39314 -5.39302 30.4137 
-8.09588 -5.15636 30.0422 
-7.80629 -4.95889 29.6482 
-7.52732 -4.79936 29.2369 
-7.26148 -4.67608 28.8129 
-7.01088 -4.58708 28.3806 
-6.77723 -4.53024 27.9437 
-6.56187 -4.50339 27.5054 
-6.36582 -4.50439 27.0686 
-6.18978 -4.53122 26.636 
-6.03422 -4.58202 26.2097 
-5.89939 -4.65511 25.7917 
-5.78536 -4.74901 25.384 
-5.69208 -4.86243 24.988 
-5.61936 -4.99433 24.6053 
-5.56698 -5.14381 24.2374 
-5.53462 -5.31016 23.8858 
-5.52197 -5.49285 23.5518 
-5.52868 -5.69144 23.2368 
-5.55441 -5.90561 22.9423 
-5.59881 -6.1351 22.6698 
-5.66156 -6.37969 22.4208 
-5.74233 -6.63917 22.1969 
-5.84082 -6.91327 22 
-5.95672 -7.20167 21.8318 
-6.0897 -7.50391 21.6943 
-6.23944 -7.81935 21.5894 
-6.40555 -8.14717 21.5193 
-6.58761 -8.48623 21.4862 
-6.78509 -8.83511 21.4922 
-6.99738 -9.19197 21.5396 
-7.22373 -9.55455 21.6305 
-7.46321 -9.9201 21.767 
-7.7147 -10.2853 21.9509 
-7.97684 -10.6464 22.1837 
-8.24801 -10.9987 22.4665 
-8.52629 -11.3374 22.7999 
-8.80943 -11.6568 23.1837 
-9.09484 -11.9508 23.6167 
-9.37958 -12.2129 24.097 
-9.66035 -12.4364 24.6213 
-9.93354 -12.6147 25.1849 
-10.1953 -12.7413 25.7821 
-10.4414 -12.8103 26.4052 
-10.6676 -12.8167 27.0458 
-10.8698 -12.7565 27.6938 
-11.0436 -12.6276 28.3383 
-11.1853 -12.4294 28.9676 
-11.2914 -12.1634 29.5699 
-11.3589 -11.8331 30.1336 
-11.3856 -11.4442 30.6475 
-11.3703 -11.0041 31.102 
-11.3124 -10.5219 31.4887 
-11.2125 -10.0079 31.8014 
-11.0721 -9.47302 32.0359 
-10.8936 -8.92843 32.1902 
-10.6803 -8.38504 32.2647 
-10.436 -7.85299 32.2616 
-10.1652 -7.34132 32.1847 
-9.87286 -6.85772 32.0395 
-9.5639 -6.40835 31.8323 
-9.24343 -5.99782 31.57 
-8.9164 -5.62923 31.2598 
-8.58752 -5.3043 30.909 
-8.26115 -5.02352 30.5246 
-7.94124 -4.78639 30.1132 
-7.63127 -4.59162 29.6807 
-7.33423 -4.43733 29.2327 
-7.05265 -4.32124 28.7741 
-6.78856 -4.24086 28.309 
-6.54358 -4.1936 27.8412 
-6.31891 -4.17693 27.3739 
-6.11542 -4.18839 26.91 
-5.93365 -4.22575 26.4518 
-5.7739 -4.28697 26.0014 
-5.63626 -4.37025 25.5607 
-5.52065 -4.47407 25.1313 
-5.42685 -4.59712 24.7148 
-5.35459 -4.73838 24.3126 
-5.30349 -4.89701 23.926 
-5.27316 -5.07239 23.5564 
-5.2632 -5.26407 23.2051 
-5.2732 -5.47176 22.8734 
-5.30278 -5.69527 22.5627 
-5.35158 -5.93449 22.2745 
-5.41926 -6.18937 22.0104 
-5.5055 -6.45987 21.7721 
-5.61004 -6.7459 21.5612 
-5.73259 -7.04732 21.3797 
-5.87289 -7.36387 21.2296 
-6.03069 -7.6951 21.1131 
-6.20567 -8.04036 21.0325 
-6.3975 -8.39869 20.9901 
-6.60575 -8.76881 20.9885 
-6.82992 -9.149 21.0301 
-7.06933 -9.53709 21.1174 
-7.32316 -9.93036 21.253 
-7.59038 -10.3255 21.4391 
